0,1.0,0.161981,-0.037805,-0.246973,0.336398,0.013609,0.103966,-0.058879,0.396212,-0.011877,-0.203218,0.201587,0.166689,0.114176,0.378819,0.044547,0.129604,-0.05985,-0.010787,-0.121154,-0.306049,0.03818,-0.193715,-0.142238,0.073523,-0.252188,0.025092,-0.223365,0.300376,0.017846,-0.455893,0.020112,-0.101923,-0.050306,-0.128035,0.046185,0.196803,-0.069334,-0.015268,0.046309,-0.018566,-0.276679,-0.288523,0.04258,0.106883,0.035769,0.360326,0.068774,0.069633,0.200155,-0.148568,-0.136342,0.13455,-0.022048,0.088023,0.002525,-0.124782,0.121082,-0.145907,0.193561,0.170956,0.262253,0.1164,-0.148678,-0.049933,0.026724,-0.057267,-0.077672,0.18203,-0.106139,-0.010911,-0.306723,-0.061944,-0.206031,-0.168636,0.079899,-0.173034,-0.308862,-0.232187,-0.082182,0.043221,-0.334295,-0.046554,-0.368531,-0.031217,-0.031082,-0.357842,-0.178834,-0.106466,-0.334657,0.091435,-0.18431,0.032777,0.071402,-0.06405,-0.110661,-0.234831,-0.201028,-0.038091,-0.232861,0.027861,-0.228925,-0.314879,-0.159814,-0.057071,-0.169357,-0.083128,-0.103394,-0.010282,-0.325421,-0.065878,-0.146345,-0.041709,-0.269308,-0.204003,-0.35859,-0.237459,-0.243885,0.059634,-0.4698,-0.016015,-0.147031,-0.134806,-0.079749,-0.078423,-0.080271,-0.194915,0.005738,-0.12968,-0.098395,0.084797,-0.333838,-0.217307,-0.057187,-0.146012,-0.280482,-0.008701,-0.287144,0.076843,-0.179993,-0.130173,-0.364729,-0.00034,-0.20951,-0.361849,-0.07791,-0.064903,0.203873,-0.236626,-0.201522,-0.242829,-0.06739,0.187538,-0.256185,-0.062619,-0.042443,0.212552,0.185939,-0.239861,-0.106397,-0.280901,-0.10004,0.006925,-0.034654,-0.110209,0.139277,-0.008029,0.08619,-0.167077,-0.355442,-0.025578,0.134861,0.066482,-0.223352,0.118499,-0.066084,0.073927,0.175001,0.235667,-0.34071,0.111,0.081991,-0.021188,0.142387,0.212934,-0.189329,0.473635,-0.111462,-0.07096,0.289794,-0.342254,0.091094,0.226913,0.247793,-0.074477,0.019674,-0.015342,-0.249323,-0.00512,-0.021708,#
1,0.161981,1.0,-0.227886,0.041282,0.289681,0.109828,-0.144764,-0.263846,0.015547,0.07955,-0.107826,-0.030783,0.163312,0.14353,0.175594,-0.084283,-0.181856,0.020623,-0.155636,-0.073019,0.149519,0.323881,0.196266,-0.061937,-0.081533,-0.280721,0.175127,0.051408,0.275191,0.179092,-0.364052,-0.041359,0.075962,-0.230264,-0.117067,0.106104,0.291312,-0.437106,0.166909,0.136989,0.243675,-0.019896,0.172198,0.04818,-0.118104,0.09026,0.117037,0.315081,-0.091272,-0.029402,-0.153951,-0.341176,0.166314,-0.057414,0.031761,-0.157889,-0.054175,0.296546,0.012304,0.137849,0.117187,0.002023,0.059502,0.090226,-0.050803,0.216516,-0.034083,0.336419,0.396713,0.064278,-0.299411,-0.218837,0.140429,-0.139169,-0.152288,0.037456,-0.226886,-0.031149,-0.190755,-0.164209,-0.246916,-0.499922,-0.229556,-0.130114,-0.191474,-0.318632,-0.08018,-0.304453,-0.128297,-0.083662,-0.249114,-0.215941,-0.158705,-0.090492,-0.334265,-0.128548,-0.397397,-0.20597,-0.238704,-0.156697,0.114679,-0.087419,-0.1215,-0.209592,-0.047408,-0.239476,-0.339452,-0.187821,-0.026151,-0.080459,0.06977,0.077898,-0.403574,-0.401825,0.147399,-0.112675,-0.271555,-0.005532,-0.045665,-0.135852,-0.176388,-0.261631,-0.188407,-0.154004,0.002797,-0.081542,-0.134274,0.102892,0.228167,-0.171481,-0.068726,-0.206276,-0.181265,-0.143124,-0.204558,-0.244803,-0.165226,-0.236101,0.264557,-0.34454,-0.287935,-0.104567,0.049131,-0.305342,-0.015366,-0.068974,-0.096555,0.147634,-0.214402,-0.151131,-0.331677,-0.238001,-0.166698,-0.131888,-0.057049,-0.017945,-0.087967,0.238988,-0.131819,-0.335143,-0.01445,-0.06941,-0.186908,-0.027231,-0.296518,0.372345,0.05234,-0.373741,-0.040038,-0.119422,-0.092452,0.095321,-0.32688,0.026615,0.122327,-0.120515,-0.130878,-0.088187,0.324223,-0.235994,0.302882,-0.079628,-0.195387,0.20766,0.354643,-0.379173,0.030647,-0.155749,0.0116,0.311885,-0.124655,0.230546,0.279312,0.340403,0.142508,-0.245036,0.134794,-0.318783,-0.150696,0.225914,#
2,-0.037805,-0.227886,1.0,0.355583,-0.044202,-0.140022,0.008181,0.077237,0.205908,0.022185,-0.027374,0.034341,-0.194859,0.090749,-0.055658,-0.274247,-0.160879,0.265088,0.060903,0.356932,-0.343351,-0.165758,-0.029232,0.118355,0.106921,-0.012721,0.037263,-0.152663,0.181537,-0.255937,0.122015,0.240926,-0.259521,0.193829,-0.188293,0.00658,-0.084497,0.188663,-0.00229,-0.403518,-0.240806,0.141337,-0.125565,-0.078459,0.120526,-0.304681,0.214683,0.069082,-0.23824,0.291009,-0.119588,0.20305,-0.09318,0.168851,-0.228862,-0.051305,0.03864,-0.127822,-0.384741,-0.146972,0.077694,0.086765,0.015954,-0.222997,-0.027385,-0.006319,0.150053,-0.091156,-0.203638,0.159795,0.197825,-0.008663,-0.007843,0.29136,-0.010286,0.159451,0.087884,-0.008378,0.133057,-0.07417,0.073182,0.19088,-0.04842,0.442837,0.094756,0.197335,-0.094081,0.030786,-0.051028,-0.096408,0.227957,-0.011729,0.222808,0.289171,0.020687,0.254478,0.242608,0.108605,0.148865,0.164857,-0.312588,-0.179072,0.031031,0.252462,-0.048789,0.175669,0.286557,0.300733,0.118134,0.132836,0.258957,-0.003995,0.248745,0.240809,0.176768,0.083471,-0.094774,-0.042182,0.209506,0.171091,-0.000825,0.349154,0.114373,-0.012057,-0.093518,0.290079,0.135459,-0.171744,-0.019744,0.084211,0.378479,0.27866,0.041153,0.092673,0.252361,0.209933,0.090751,0.390064,0.010184,0.064832,0.396787,0.124765,0.007558,-0.133346,0.158047,0.197455,0.192512,-0.09212,-0.164302,0.228314,0.262127,0.422589,0.453412,0.357586,0.296525,0.13404,-0.001579,0.070241,0.27298,0.133648,0.134843,-0.087644,0.432489,0.163129,0.158263,-0.201874,0.009275,-0.140628,0.25967,0.008139,-0.006539,0.167023,-0.001764,0.191017,-0.150914,0.34769,0.027348,0.268561,-0.112303,-0.063004,-0.014803,0.023634,-0.113203,-0.134739,-0.421289,0.367627,0.024774,0.27561,-0.208882,-0.031157,0.328148,-0.332807,-0.31049,-0.041061,-0.383976,-0.104845,-0.12857,-0.021124,0.266272,-0.150356,#
3,-0.246973,0.041282,0.355583,1.0,-0.142205,-0.114812,-0.169658,0.003662,-0.334069,-0.005402,-0.044655,-0.07765,-0.179652,-0.179292,-0.156889,0.016972,-0.092312,-0.022092,-0.155489,0.159472,-0.017783,0.015988,-0.24898,0.112739,0.029515,0.101382,-0.140283,0.033976,0.044883,-0.151022,0.029682,-0.034163,0.017965,0.220309,-0.010534,-0.27613,-0.108487,0.130063,0.076871,0.037015,-0.104191,0.050867,0.161506,-0.11122,0.008697,0.230937,-0.295973,-0.354768,0.030654,0.139702,-0.031727,0.162985,0.112857,0.161641,-0.145882,0.034482,0.023209,0.037732,-0.210268,-0.233316,-0.042652,-0.091313,0.187946,0.081854,-0.101323,-0.340767,-0.201279,-0.128428,-0.305058,0.095784,0.003003,0.129835,0.244819,0.292486,-0.090679,0.201379,0.161765,0.467903,0.335879,-0.162287,0.098191,0.179777,0.035086,0.221075,0.099388,0.074638,0.186635,0.067129,0.05654,-0.047699,0.112426,0.121561,0.238616,0.104609,0.042893,-0.045985,0.081056,0.17803,0.097654,0.211654,-0.104663,0.223198,0.255532,0.235884,0.108051,0.066794,0.169373,0.239899,-0.082371,-0.006413,-0.16379,-0.039201,-0.064434,0.113617,0.005228,0.433035,0.27105,0.012321,-0.264847,0.418127,0.187559,0.035001,0.153517,0.317649,0.080812,0.149001,0.022274,-0.271015,0.003142,0.28552,-0.188201,-0.015876,0.159224,0.228981,0.147585,0.278136,0.215918,0.163546,-0.245374,0.190046,0.015694,0.297664,0.159591,-0.157903,0.213483,0.2077,0.066336,-0.285154,0.034469,0.014443,0.012136,0.106512,0.1879,0.248888,0.163002,0.302352,-0.24225,-0.232135,0.241036,0.127761,0.282334,0.127707,0.288312,-0.075334,-0.161902,-0.329179,0.004732,-0.271369,0.249423,0.089121,-0.018936,-0.297534,0.030998,0.180157,-0.142766,0.125441,-0.021934,-0.071169,-0.438979,-0.030603,-0.17791,-0.323226,0.238541,-0.029218,-0.263631,0.037499,-0.26129,-0.094503,0.185215,-0.244865,0.046681,-0.006681,-0.357675,-0.248268,-0.082555,0.024863,-0.171337,0.022562,-0.082387,0.017775,#
4,0.336398,0.289681,-0.044202,-0.142205,1.0,0.057162,0.24751,0.084437,0.316481,0.102757,-0.236618,0.234005,0.251593,0.144023,0.059703,0.056196,0.06388,0.101522,-0.041669,0.006764,0.12196,-0.061877,0.350419,-0.218795,-0.232384,-0.30782,0.04107,-0.085943,0.267383,0.073064,-0.345124,0.041885,-0.130376,-0.081723,-0.068698,0.226896,0.388204,-0.47318,-0.056072,-0.127213,0.114054,0.049518,-0.02014,-0.116897,0.022681,0.03127,0.323485,0.323397,0.279465,-0.019074,-0.054496,-0.548806,0.191354,-0.336957,0.017165,-0.210017,-0.155773,0.054607,0.156446,0.143083,0.09213,0.199337,-0.223678,-0.080958,-0.067914,0.288434,0.082342,0.153346,0.378442,0.006381,0.007627,-0.497959,-0.039874,-0.445991,-0.26165,0.098018,-0.307387,-0.287582,-0.476471,-0.260886,-0.157954,-0.484084,-0.313868,-0.016164,-0.261318,-0.050788,-0.584301,-0.111473,0.0433,-0.134127,-0.33463,-0.293528,-0.174415,-0.341219,-0.37314,-0.398317,-0.52902,-0.408169,-0.239325,-0.260387,-0.034594,-0.379331,-0.364055,-0.202553,-0.294705,-0.395963,-0.186171,-0.208851,-0.108486,-0.260831,0.128467,0.172163,-0.167245,-0.463289,-0.247626,0.008485,-0.317323,-0.438349,0.107059,-0.309604,-0.116935,-0.228724,-0.289759,-0.5102,-0.174616,0.186851,-0.304825,0.223469,-0.071656,-0.387684,-0.048349,-0.001728,-0.279752,0.104751,-0.477667,-0.33287,-0.14294,-0.321645,0.172264,-0.321986,-0.260073,-0.225394,-0.132395,-0.143519,-0.379845,-0.149908,0.049318,0.346559,-0.438311,-0.265032,-0.478301,-0.199342,-0.027553,-0.287815,-0.029228,-0.26264,0.191109,0.464317,-0.432308,-0.256304,-0.074531,-0.120232,-0.217565,0.066507,-0.092195,0.233088,-0.019764,-0.181052,-0.377915,-0.018251,-0.109575,0.332885,-0.306469,-0.326173,0.027941,-0.09366,-0.129834,0.35073,0.273366,-0.442971,0.297197,-0.038948,0.075769,0.035939,0.286774,-0.316942,0.228163,-0.231442,-0.272633,0.193643,-0.334382,0.215504,0.408081,0.235726,-0.095316,0.131777,0.40029,-0.427323,-0.251997,0.018206,#
5,0.013609,0.109828,-0.140022,-0.114812,0.057162,1.0,0.22119,0.32859,0.083438,-0.075619,0.000604,0.202539,-0.197032,0.287648,-0.094703,-0.109113,0.055977,-0.083049,-0.055329,-0.170547,0.097788,0.212775,0.185851,-0.418537,0.208494,-0.173678,0.08837,-0.024645,-0.123955,0.11911,-0.028007,0.091439,0.018635,-0.155358,-0.2908,0.236134,-0.006182,-0.081371,0.043448,-0.069823,0.186168,-0.011963,0.232904,-0.013833,-0.23048,0.097328,0.052186,0.199638,0.067974,-0.021679,0.062243,-0.001496,0.154554,-0.179896,0.161528,0.159098,-0.1123,0.193094,0.006483,0.111064,0.056739,0.027318,-0.020405,0.22313,-0.142555,-0.00831,0.020769,0.265087,0.176438,-0.073265,-0.114393,-0.241379,0.035422,-0.237952,-0.101247,0.099491,-0.036627,-0.009083,-0.12394,-0.071913,-0.110235,-0.284482,0.095734,-0.077375,-0.178139,0.225004,-0.086725,-0.050212,-0.017923,-0.168258,-0.005017,-0.055596,0.028163,-0.301316,-0.071071,-0.187169,-0.125201,-0.058115,0.078611,-0.268597,0.171896,-0.182521,0.200399,-0.340284,-0.018844,-0.273013,0.03248,-0.450453,-0.02722,-0.17396,-0.158123,0.026727,-0.131488,-0.29894,0.138277,-0.144079,-0.12918,-0.237496,0.145569,-0.079587,-0.043453,-0.087852,-0.125202,-0.256705,0.072473,-0.05993,0.028448,0.166192,0.026777,-0.141595,-0.096701,0.014396,-0.027622,-0.120542,0.003699,0.017965,0.101775,-0.118549,-0.101906,-0.172265,-0.221263,-0.220217,-0.12973,-0.060521,-0.02033,-0.061221,-0.028211,0.133369,-0.010434,-0.169099,-0.123601,0.027261,-0.082388,0.020329,-0.053473,-0.09568,0.233463,0.020391,-0.034555,0.098268,-0.003279,0.116924,-0.082908,0.076835,0.144416,0.34766,0.111806,0.018307,-0.069216,-0.025202,0.131744,0.162264,0.045576,0.00209,0.199442,-0.173223,-0.069656,0.153242,0.209135,-0.103377,0.030343,-0.041881,-0.096147,0.149924,0.282639,-0.273966,0.072692,0.007271,-0.077646,0.186588,-0.031208,0.024934,0.171217,0.17845,0.288251,0.259593,0.183003,-0.148246,-0.160044,0.231412,#
6,0.103966,-0.144764,0.008181,-0.169658,0.24751,0.22119,1.0,0.266994,0.197572,0.023975,0.218597,0.118144,0.007564,0.037323,0.062485,0.223485,0.07016,-0.034238,0.205562,-0.104625,0.097445,0.174619,-0.004043,-0.16808,-0.143515,-0.04703,-0.035091,-0.092073,0.232142,-0.052987,-0.249603,0.134707,0.139792,-0.242586,-0.003057,0.057025,0.082447,-0.003651,-0.130354,-0.203393,-0.079637,-0.037538,-0.000142,-0.121151,-0.100839,-0.047047,0.067365,0.054819,0.172022,0.163398,0.08517,-0.110035,-0.006463,-0.067771,-0.115641,-0.198941,0.15752,-0.093136,-0.101533,0.056182,0.082423,0.072567,-0.143291,0.158255,-0.182889,-0.188444,0.14315,-0.031562,0.168394,0.014165,-0.003729,-0.321824,0.003016,-0.196705,-0.14228,0.125757,-0.029718,-0.224346,-0.458615,-0.198385,-0.149096,-0.111053,-0.035067,-0.167713,-0.199117,0.141476,-0.233238,-0.163556,-0.040918,-0.106314,-0.062429,-0.062792,0.113352,-0.26689,-0.203073,-0.041723,-0.329056,-0.366291,-0.362851,-0.049155,0.111761,-0.273202,-0.123007,-0.229863,0.022709,-0.062108,0.032255,-0.204841,-0.204591,-0.069787,-0.197672,0.004135,-0.056112,-0.055813,-0.148512,-0.135549,-0.321257,-0.183812,-0.018204,-0.106672,-0.021142,-0.010668,-0.038434,-0.238599,-0.290205,0.156737,-0.223744,0.216893,-0.062633,-0.295106,-0.069202,-0.142871,-0.114367,0.09516,-0.118118,-0.058318,0.074135,-0.39585,-0.110148,-0.080571,-0.000834,-0.250002,-0.133407,-0.024089,-0.203851,-0.08926,-0.179626,0.195446,-0.078707,-0.168296,-0.174924,-0.052375,-0.160298,-0.127068,0.051854,-0.266749,0.0286,0.315664,-0.181629,-0.249505,-0.020382,-0.207328,-0.108704,0.050603,-0.058926,0.256453,-0.06537,0.089071,-0.028748,-0.101505,0.053741,0.18021,-0.118678,-0.173952,0.080636,-0.092325,-0.1322,0.367003,0.151397,-0.24284,0.147021,0.054157,0.268336,0.348332,0.038357,-0.075161,0.149521,-0.101831,-0.000438,0.004786,-0.179733,0.226865,0.261684,0.151055,0.10419,0.224737,0.279947,-0.146789,-0.033593,0.010947,#
7,-0.058879,-0.263846,0.077237,0.003662,0.084437,0.32859,0.266994,1.0,-0.092578,-0.207572,-0.099353,-0.187386,-0.019292,0.237897,0.114519,-0.108335,-0.030641,-0.229193,0.040214,-0.076869,-0.082775,0.189832,0.047189,-0.275303,0.042698,0.036579,0.151106,-0.040044,-0.117292,-0.066581,0.065444,0.135715,0.205195,-0.189554,0.01876,0.075404,0.050567,0.140192,-0.148881,-0.3564,0.041761,0.323795,0.232278,0.044985,-0.067366,0.004894,0.191004,-0.070542,-0.046943,-0.111504,-0.223394,0.053913,-0.032058,-0.33837,0.005235,0.115478,-0.063823,0.03629,-0.053113,0.115402,-0.107022,0.08677,-0.384286,0.18409,0.174347,0.168418,0.087727,0.199303,-0.017292,-0.197451,-0.070282,-0.20231,0.09843,-0.098374,-0.070368,0.052289,0.135051,-0.122051,-0.328926,-0.061096,0.006935,-0.231256,0.168619,-0.099172,-0.050723,0.241102,-0.053556,0.018242,-0.112499,-0.11455,0.073705,-0.190605,-0.0054,-0.238891,0.092551,0.171815,-0.157909,0.031933,0.003372,-0.190394,0.086747,-0.27636,0.184949,-0.251309,-0.044565,-0.250986,0.216538,-0.247253,-0.059535,-0.192881,-0.117226,0.22758,0.099708,0.062405,-0.085833,0.133526,-0.094373,-0.164151,-0.056456,0.159002,-0.100835,-0.024638,-0.198552,-0.194122,-0.044035,0.087045,-0.178683,-0.04405,0.126188,-0.088601,0.093647,-0.049409,-0.069547,-0.072925,-0.041385,-0.010584,0.15889,-0.007074,-0.145949,-0.051401,-0.116365,-0.206684,-0.111781,0.07978,-0.148192,-0.235367,-0.143588,-0.052862,0.022076,-0.014551,0.076463,0.156234,0.176501,0.14983,0.07714,-0.09631,0.309326,-0.053637,-0.265722,0.113703,-0.013053,-0.134346,0.09463,0.071924,-0.027171,0.169255,-0.112988,0.074774,-0.251015,0.001896,-0.018432,0.211995,0.086663,0.091176,0.061076,0.026968,-0.162556,0.131358,-0.059022,0.011894,-0.10854,0.008786,0.083021,-0.041697,-0.030459,-0.019692,0.004948,0.219916,0.04835,-0.124682,-0.150311,0.114845,0.038866,0.038658,0.044095,0.298706,0.00757,-0.057274,-0.049002,-0.091986,#
8,0.396212,0.015547,0.205908,-0.334069,0.316481,0.083438,0.197572,-0.092578,1.0,-0.024004,0.058575,0.341866,0.098714,0.271335,0.059967,-0.076404,0.168829,0.236351,0.299538,0.136054,-0.327488,-0.202157,0.222033,-0.192654,-0.083614,-0.221149,0.063652,0.028498,0.18679,-0.110554,-0.168359,0.184387,-0.192073,-0.037172,-0.200712,0.158401,0.385061,-0.192493,-0.03291,-0.205033,-0.052534,0.021699,-0.249908,-0.019207,0.140232,-0.178253,0.405541,0.309327,-0.004725,0.256045,0.148124,-0.097044,0.03554,0.116707,-0.234403,0.197237,-0.092302,0.074631,-0.131313,0.189052,-0.159322,0.104149,-0.080127,-0.024107,-0.084271,0.225899,0.365892,0.128364,0.225706,0.194257,0.228735,-0.206648,-0.230472,-0.162311,-0.175367,0.054875,-0.046054,-0.286876,-0.155683,-0.009113,-0.03633,-0.182512,-0.065088,0.161378,-0.024408,0.144025,-0.301441,-0.271669,-0.029468,-0.213059,0.036815,-0.002944,-0.039209,0.093262,-0.254786,0.006906,-0.122465,-0.225397,-0.135166,-0.114861,-0.137435,-0.279099,-0.263571,-0.049844,-0.051139,0.044506,-0.024683,0.000933,0.015349,-0.028887,0.133178,-0.159599,0.209687,0.018326,0.038362,-0.387729,-0.15825,-0.179133,0.289971,-0.306669,0.021326,0.012422,-0.161776,-0.504465,-0.117699,0.007591,-0.177202,0.156811,-0.078254,-0.166848,0.316184,0.211818,-0.1505,-0.039775,-0.009285,-0.160358,0.129871,0.033946,0.17836,-0.03577,0.274785,-0.124406,-0.22756,-0.072853,-0.133183,-0.179155,0.072485,0.334547,-0.102052,-0.06115,-0.00789,-0.025718,0.11682,-0.114549,0.001203,-0.201466,0.145191,0.347035,-0.00065,0.017374,-0.039835,-0.134066,-0.071867,0.304994,0.222964,0.033387,-0.042172,-0.032921,-0.037026,-0.035346,-0.036634,0.295231,0.093237,-0.065365,-0.129701,-0.107379,0.024423,0.14149,0.122584,-0.275835,0.270008,0.151034,-0.211368,-0.105526,0.028723,0.162843,0.201488,0.131858,-0.483947,0.13472,0.093734,-0.153024,0.015171,0.158299,-0.131767,0.025101,0.128372,-0.147223,0.1054,0.178513,#
9,-0.011877,0.07955,0.022185,-0.005402,0.102757,-0.075619,0.023975,-0.207572,-0.024004,1.0,-0.116596,0.208866,0.172053,0.251848,-0.432869,0.038513,-0.332702,0.239374,-0.107495,0.125957,0.131984,-0.129847,-0.040705,-0.039303,0.177446,0.097205,0.132082,-0.392005,-0.041447,0.301816,-0.010223,-0.176753,-0.071521,0.224902,0.166138,0.294548,-0.103021,-0.321715,-0.182305,0.001002,-0.045502,0.075403,0.14503,0.135365,0.119059,-0.060065,-0.213269,0.12121,-0.04419,0.097688,-0.017128,-0.241339,0.029915,-0.060044,-0.105575,-0.15669,-0.003572,-0.064711,0.274255,-0.071527,-0.088472,0.154607,0.221357,-0.220516,-0.261346,-0.052025,0.12337,-0.0434,-0.074773,-0.039263,-0.013899,-0.249442,-0.02816,-0.032319,0.148461,-0.176928,0.041577,-0.043742,0.180943,0.153302,-0.082563,0.011873,-0.068407,-0.20552,0.225909,-0.307976,0.035411,-0.038655,-0.037286,0.259716,-0.306372,0.075302,0.069958,0.179934,-0.103345,0.022077,-0.140537,0.025712,-0.098548,0.198595,-0.227389,0.195012,0.181737,0.214808,-0.033408,0.101487,0.017497,-0.022757,-0.028467,0.034367,0.05204,0.192904,-0.014668,0.010429,-0.043638,0.013352,-0.14866,0.00415,0.204267,-0.146981,0.150224,0.34563,0.003818,-0.028035,-0.184484,0.123098,-0.086578,-0.070119,-0.015929,0.326674,-0.079602,0.320613,-0.085175,0.613182,-0.148444,0.170261,-0.112223,-0.071423,0.141507,-0.124122,0.1815,-0.12991,0.209442,0.135134,0.207312,0.084588,0.275825,0.003344,-0.146031,0.247851,-0.321233,-0.14598,-0.05175,0.12498,0.323739,0.188461,0.001632,0.26086,0.085233,0.073422,0.128255,0.183523,-0.231889,0.328179,-0.078464,-0.154431,0.044623,0.071671,0.105867,0.119924,0.0625,-0.157874,0.057328,-0.176062,0.183204,0.13248,-0.10212,0.033347,0.182749,-0.111423,0.066402,-0.147216,-0.193452,0.058157,-0.186266,-0.041309,0.083317,-0.05791,-0.232344,0.16407,-0.099387,-0.189393,-0.094745,-0.095446,0.038775,-0.180943,-0.093992,-0.001367,0.281501,-0.02642,#
